"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_FixationCross","","html-keyboard-response","1013","792931","0.0-13.0-2.0-2.0-0.62","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 27%; padding-top: 36%; padding-bottom: 16%"">+</p>","null","","","","","","870","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1014","793620","0.0-13.0-2.0-2.0-1.62","","","","","","","","","","","","","","","","","","","","","688","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_45.0000_-0.0300.png","B","arrowright","VerticalHorizontal","45.000000000","-0.030000000","792931","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 27%; padding-top: 36%; padding-bottom: 16%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","63"
"","IG_FixationCross","","html-keyboard-response","1015","794556","0.0-13.0-2.0-2.0-0.63","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 28%; padding-right: 50%; padding-top: 12%; padding-bottom: 11%"">+</p>","null","","","","","","935","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1016","795177","0.0-13.0-2.0-2.0-1.63","","","","","","","","","","","","","","","","","","","","","620","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_0.03000.png","arrowright","","","","","","","VerticalHorizontal_-9.0000_0.03000.png","B","arrowleft","VerticalHorizontal","-9.000000000","0.0300000000","794556","<p style=""color: black; font-size: 80px; padding-left: 28%; padding-right: 50%; padding-top: 12%; padding-bottom: 11%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","64"
"","IG_FixationCross","","html-keyboard-response","1017","795826","0.0-13.0-2.0-2.0-0.64","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 19%; padding-top: 49%; padding-bottom: 15%"">+</p>","null","","","","","","647","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1018","796469","0.0-13.0-2.0-2.0-1.64","","","","","","","","","","","","","","","","","","","","","643","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_0.16122.png","arrowright","","","","","","","VerticalHorizontal_45.0000_0.16122.png","B","arrowleft","VerticalHorizontal","45.000000000","0.1612200000","795826","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 19%; padding-top: 49%; padding-bottom: 15%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","65"
"","IG_FixationCross","","html-keyboard-response","1019","797423","0.0-13.0-2.0-2.0-0.65","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 49%; padding-top: 12%; padding-bottom: 11%"">+</p>","null","","","","","","951","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1020","798009","0.0-13.0-2.0-2.0-1.65","","","","","","","","","","","","","","","","","","","","","586","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-36.000_0.08913.png","B","arrowleft","VerticalHorizontal","-36.00000000","0.0891300000","797423","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 49%; padding-top: 12%; padding-bottom: 11%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","66"
"","IG_FixationCross","","html-keyboard-response","1021","798852","0.0-13.0-2.0-2.0-0.66","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 4%; padding-right: 8%; padding-top: 38%; padding-bottom: 44%"">+</p>","null","","","","","","841","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1022","799394","0.0-13.0-2.0-2.0-1.66","","","","","","","","","","","","","","","","","","","","","541","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_9.00000_-0.24909.png","arrowright","","","","","","","VerticalHorizontal_9.00000_-0.24909.png","B","arrowright","VerticalHorizontal","9.0000000000","-0.249090000","798852","<p style=""color: black; font-size: 80px; padding-left: 4%; padding-right: 8%; padding-top: 38%; padding-bottom: 44%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","67"
"","IG_FixationCross","","html-keyboard-response","1023","800327","0.0-13.0-2.0-2.0-0.67","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 27%; padding-top: 17%; padding-bottom: 39%"">+</p>","null","","","","","","931","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1024","800780","0.0-13.0-2.0-2.0-1.67","","","","","","","","","","","","","","","","","","","","","452","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_0.08913.png","arrowright","","","","","","","VerticalHorizontal_18.0000_0.08913.png","B","arrowleft","VerticalHorizontal","18.000000000","0.0891300000","800327","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 27%; padding-top: 17%; padding-bottom: 39%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","68"
"","IG_FixationCross","","html-keyboard-response","1025","801613","0.0-13.0-2.0-2.0-0.68","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 2%; padding-top: 19%; padding-bottom: 22%"">+</p>","null","","","","","","831","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1026","802244","0.0-13.0-2.0-2.0-1.68","","","","","","","","","","","","","","","","","","","","","631","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-18.000_0.08913.png","B","arrowleft","VerticalHorizontal","-18.00000000","0.0891300000","801613","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 2%; padding-top: 19%; padding-bottom: 22%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","69"
"","IG_FixationCross","","html-keyboard-response","1027","803208","0.0-13.0-2.0-2.0-0.69","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 23%; padding-top: 29%; padding-bottom: 12%"">+</p>","null","","","","","","962","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1028","804433","0.0-13.0-2.0-2.0-1.69","","","","","","","","","","","","","","","","","","","","","1224","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_9.00000_0.08913.png","arrowright","","","","","","","VerticalHorizontal_9.00000_0.08913.png","B","arrowleft","VerticalHorizontal","9.0000000000","0.0891300000","803208","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 23%; padding-top: 29%; padding-bottom: 12%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","70"
"","IG_FixationCross","","html-keyboard-response","1029","805333","0.0-13.0-2.0-2.0-0.70","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 34%; padding-right: 6%; padding-top: 29%; padding-bottom: 32%"">+</p>","null","","","","","","899","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1030","806156","0.0-13.0-2.0-2.0-1.70","","","","","","","","","","","","","","","","","","","","","822","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_27.0000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_27.0000_-0.0300.png","B","arrowright","VerticalHorizontal","27.000000000","-0.030000000","805333","<p style=""color: black; font-size: 80px; padding-left: 34%; padding-right: 6%; padding-top: 29%; padding-bottom: 32%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","71"
"","IG_FixationCross","","html-keyboard-response","1031","807219","0.0-13.0-2.0-2.0-0.71","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 45%; padding-top: 24%; padding-bottom: 46%"">+</p>","null","","","","","","1061","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1032","807955","0.0-13.0-2.0-2.0-1.71","","","","","","","","","","","","","","","","","","","","","735","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_-0.0300.png","arrowleft","","","","","","","VerticalHorizontal_36.0000_-0.0300.png","B","arrowright","VerticalHorizontal","36.000000000","-0.030000000","807219","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 45%; padding-top: 24%; padding-bottom: 46%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","72"
"","IG_FixationCross","","html-keyboard-response","1033","808863","0.0-13.0-2.0-2.0-0.72","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 48%; padding-top: 1%; padding-bottom: 25%"">+</p>","null","","","","","","905","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1034","809314","0.0-13.0-2.0-2.0-1.72","","","","","","","","","","","","","","","","","","","","","451","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_0.03000.png","arrowleft","","","","","","","VerticalHorizontal_-27.000_0.03000.png","B","arrowleft","VerticalHorizontal","-27.00000000","0.0300000000","808863","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 48%; padding-top: 1%; padding-bottom: 25%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","73"
"","IG_FixationCross","","html-keyboard-response","1035","810009","0.0-13.0-2.0-2.0-0.73","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 13%; padding-top: 33%; padding-bottom: 35%"">+</p>","null","","","","","","693","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1036","810787","0.0-13.0-2.0-2.0-1.73","","","","","","","","","","","","","","","","","","","","","777","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_-0.24909.png","arrowright","","","","","","","VerticalHorizontal_18.0000_-0.24909.png","B","arrowright","VerticalHorizontal","18.000000000","-0.249090000","810009","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 13%; padding-top: 33%; padding-bottom: 35%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","74"
"","IG_FixationCross","","html-keyboard-response","1037","811803","0.0-13.0-2.0-2.0-0.74","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 26%; padding-top: 30%; padding-bottom: 9%"">+</p>","null","","","","","","1013","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1038","812335","0.0-13.0-2.0-2.0-1.74","","","","","","","","","","","","","","","","","","","","","531","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_27.0000_0.03000.png","arrowleft","","","","","","","VerticalHorizontal_27.0000_0.03000.png","B","arrowleft","VerticalHorizontal","27.000000000","0.0300000000","811803","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 26%; padding-top: 30%; padding-bottom: 9%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","75"
