"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_Trial","","image-keyboard-response","250","242761","0.0-12.0-1.0-2.0-1.6","","","","","","","","","","","","","","","","","","","","","787","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_1.35000_0.09684.png","arrowright","","","","","","","Ebbinghaus_1.35000_0.09684.png","A","arrowleft","Ebbinghaus","1.3500000000","0.0968400000","241974","<p style=""color: black; font-size: 80px; padding-left: 40%; padding-right: 41%; padding-top: 22%; padding-bottom: 11%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","7"
"","IG_FixationCross","","html-keyboard-response","251","243758","0.0-12.0-1.0-2.0-0.7","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 37%; padding-top: 41%; padding-bottom: 27%"">+</p>","null","","","","","","994","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","252","244445","0.0-12.0-1.0-2.0-1.7","","","","","","","","","","","","","","","","","","","","","687","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-1.3500_0.09684.png","arrowright","","","","","","","Ebbinghaus_-1.3500_0.09684.png","A","arrowleft","Ebbinghaus","-1.350000000","0.0968400000","243758","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 37%; padding-top: 41%; padding-bottom: 27%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","8"
"","IG_FixationCross","","html-keyboard-response","253","245455","0.0-12.0-1.0-2.0-0.8","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 23%; padding-right: 33%; padding-top: 31%; padding-bottom: 17%"">+</p>","null","","","","","","1008","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","254","246100","0.0-12.0-1.0-2.0-1.8","","","","","","","","","","","","","","","","","","","","","644","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-1.0500_-0.5000.png","arrowleft","","","","","","","Ebbinghaus_-1.0500_-0.5000.png","A","arrowright","Ebbinghaus","-1.050000000","-0.500000000","245455","<p style=""color: black; font-size: 80px; padding-left: 23%; padding-right: 33%; padding-top: 31%; padding-bottom: 17%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","9"
"","IG_FixationCross","","html-keyboard-response","255","247073","0.0-12.0-1.0-2.0-0.9","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 48%; padding-right: 23%; padding-top: 15%; padding-bottom: 23%"">+</p>","null","","","","","","971","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","256","248080","0.0-12.0-1.0-2.0-1.9","","","","","","","","","","","","","","","","","","","","","1007","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_1.35000_-0.20566.png","arrowright","","","","","","","Ebbinghaus_1.35000_-0.20566.png","A","arrowright","Ebbinghaus","1.3500000000","-0.205660000","247073","<p style=""color: black; font-size: 80px; padding-left: 48%; padding-right: 23%; padding-top: 15%; padding-bottom: 23%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","10"
"","IG_FixationCross","","html-keyboard-response","257","248972","0.0-12.0-1.0-2.0-0.10","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 22%; padding-top: 22%; padding-bottom: 17%"">+</p>","null","","","","","","889","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","258","249630","0.0-12.0-1.0-2.0-1.10","","","","","","","","","","","","","","","","","","","","","658","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_1.35000_-0.09684.png","arrowright","","","","","","","Ebbinghaus_1.35000_-0.09684.png","A","arrowright","Ebbinghaus","1.3500000000","-0.096840000","248972","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 22%; padding-top: 22%; padding-bottom: 17%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","11"
"","IG_FixationCross","","html-keyboard-response","259","250598","0.0-12.0-1.0-2.0-0.11","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 12%; padding-top: 31%; padding-bottom: 10%"">+</p>","null","","","","","","966","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","260","251332","0.0-12.0-1.0-2.0-1.11","","","","","","","","","","","","","","","","","","","","","733","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.45000_0.33830.png","arrowleft","","","","","","","Ebbinghaus_0.45000_0.33830.png","A","arrowleft","Ebbinghaus","0.4500000000","0.3383000000","250598","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 12%; padding-top: 31%; padding-bottom: 10%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","12"
"","IG_FixationCross","","html-keyboard-response","261","252303","0.0-12.0-1.0-2.0-0.12","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 50%; padding-top: 24%; padding-bottom: 31%"">+</p>","null","","","","","","969","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","262","252802","0.0-12.0-1.0-2.0-1.12","","","","","","","","","","","","","","","","","","","","","498","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.45000_0.20566.png","arrowleft","","","","","","","Ebbinghaus_0.45000_0.20566.png","A","arrowleft","Ebbinghaus","0.4500000000","0.2056600000","252303","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 50%; padding-top: 24%; padding-bottom: 31%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","13"
"","IG_FixationCross","","html-keyboard-response","263","253636","0.0-12.0-1.0-2.0-0.13","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 24%; padding-right: 16%; padding-top: 4%; padding-bottom: 41%"">+</p>","null","","","","","","832","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","264","254284","0.0-12.0-1.0-2.0-1.13","","","","","","","","","","","","","","","","","","","","","647","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.45000_-0.09684.png","arrowright","","","","","","","Ebbinghaus_0.45000_-0.09684.png","A","arrowright","Ebbinghaus","0.4500000000","-0.096840000","253636","<p style=""color: black; font-size: 80px; padding-left: 24%; padding-right: 16%; padding-top: 4%; padding-bottom: 41%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","14"
"","IG_FixationCross","","html-keyboard-response","265","254917","0.0-12.0-1.0-2.0-0.14","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 23%; padding-top: 40%; padding-bottom: 15%"">+</p>","null","","","","","","631","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","266","255585","0.0-12.0-1.0-2.0-1.14","","","","","","","","","","","","","","","","","","","","","667","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.7500_-0.09684.png","arrowleft","","","","","","","Ebbinghaus_-0.7500_-0.09684.png","A","arrowright","Ebbinghaus","-0.750000000","-0.096840000","254917","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 23%; padding-top: 40%; padding-bottom: 15%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","15"
"","IG_FixationCross","","html-keyboard-response","267","256315","0.0-12.0-1.0-2.0-0.15","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 22%; padding-top: 14%; padding-bottom: 38%"">+</p>","null","","","","","","728","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","268","256919","0.0-12.0-1.0-2.0-1.15","","","","","","","","","","","","","","","","","","","","","604","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.75000_0.09684.png","arrowright","","","","","","","Ebbinghaus_0.75000_0.09684.png","A","arrowleft","Ebbinghaus","0.7500000000","0.0968400000","256315","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 22%; padding-top: 14%; padding-bottom: 38%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","16"
"","IG_FixationCross","","html-keyboard-response","269","257993","0.0-12.0-1.0-2.0-0.16","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 29%; padding-top: 35%; padding-bottom: 50%"">+</p>","null","","","","","","1072","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","270","258636","0.0-12.0-1.0-2.0-1.16","","","","","","","","","","","","","","","","","","","","","643","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.1500_0.09684.png","arrowleft","","","","","","","Ebbinghaus_-0.1500_0.09684.png","A","arrowleft","Ebbinghaus","-0.150000000","0.0968400000","257993","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 29%; padding-top: 35%; padding-bottom: 50%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","17"
"","IG_FixationCross","","html-keyboard-response","271","259397","0.0-12.0-1.0-2.0-0.17","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 2%; padding-top: 48%; padding-bottom: 10%"">+</p>","null","","","","","","759","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","272","260091","0.0-12.0-1.0-2.0-1.17","","","","","","","","","","","","","","","","","","","","","694","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.7500_-0.3383.png","arrowleft","","","","","","","Ebbinghaus_-0.7500_-0.3383.png","A","arrowright","Ebbinghaus","-0.750000000","-0.338300000","259397","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 2%; padding-top: 48%; padding-bottom: 10%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","18"
"","IG_FixationCross","","html-keyboard-response","273","260900","0.0-12.0-1.0-2.0-0.18","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 24%; padding-top: 47%; padding-bottom: 32%"">+</p>","null","","","","","","807","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","274","261423","0.0-12.0-1.0-2.0-1.18","","","","","","","","","","","","","","","","","","","","","523","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-1.0500_0.50000.png","arrowright","","","","","","","Ebbinghaus_-1.0500_0.50000.png","A","arrowleft","Ebbinghaus","-1.050000000","0.5000000000","260900","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 24%; padding-top: 47%; padding-bottom: 32%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","19"
"","IG_FixationCross","","html-keyboard-response","275","262046","0.0-12.0-1.0-2.0-0.19","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 42%; padding-top: 35%; padding-bottom: 19%"">+</p>","null","","","","","","621","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","276","262863","0.0-12.0-1.0-2.0-1.19","","","","","","","","","","","","","","","","","","","","","816","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_1.05000_-0.20566.png","arrowleft","","","","","","","Ebbinghaus_1.05000_-0.20566.png","A","arrowright","Ebbinghaus","1.0500000000","-0.205660000","262046","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 42%; padding-top: 35%; padding-bottom: 19%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","2","20"
